ID,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit
ABC997003, ,2/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384
ABC997003, ,3/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384
ABC997022, ,1/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300
ABC997022, ,2/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300
ABC997022, ,3/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300
ABC997054, ,1/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520
ABC997054, ,2/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520
ABC997054, ,3/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520
ABC997107, ,1/1/2013, , , ,Verified,64,ZIP4,NM,N,N,289,0,0,0,806,306
ABC997107, ,2/1/2013, , , ,Verified,64,ZIP4,NM,N,N,289,0,0,0,806,306
ABC997107, ,3/1/2013, , , ,Verified,64,ZIP4,NM,N,N,307,0,0,0,806,296
ABC997148, ,1/1/2013, , , ,Verified,67,ZIP1,DI,N,N,527,0,144.5,0,838.25,164
ABC997148, ,2/1/2013, , , ,Verified,67,ZIP1,DI,N,N,549,0,147.3,0,838.25,150
ABC997148, ,3/1/2013, , , ,Verified,67,ZIP1,DI,N,N,549,0,147.3,0,838.25,150
ABC997226, ,1/1/2013, , , ,Verified,45,ZIP1,MA,N,N,1975,0,0,0,1304,482
ABC997226, ,2/1/2013, , , ,Verified,45,ZIP1,MA,N,N,0,0,0,0,0,0
ABC997226, ,3/1/2013, , , ,Verified,45,ZIP1,MA,N,N,0,0,0,0,0,0
ABC997292, ,1/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1229,400
ABC997292, ,2/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1229,400
ABC997292, ,3/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1254,400
ABC997302, ,1/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,0,0
ABC997302, ,2/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,604,734
ABC997302, ,3/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,604,400
ABC997343, ,1/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC997343, ,2/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC997343, ,3/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC997366, ,1/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336
ABC997366, ,2/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336
ABC997366, ,3/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336
ABC997375, ,1/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72
ABC997375, ,2/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72
ABC997375, ,3/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72
ABC997394, ,1/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400
ABC997394, ,2/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400
ABC997394, ,3/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400
ABC997406, ,1/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148
ABC997406, ,2/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148
ABC997406, ,3/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148
ABC997437, ,1/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520
ABC997437, ,2/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520
ABC997437, ,3/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520
ABC997446, ,1/1/2013, , , ,Verified,70,ZIP1,WI,N,N,295,0,0,0,781.93,638
ABC997446, ,2/1/2013, , , ,Verified,70,ZIP1,WI,N,N,295,0,166.05,0,781.93,638
ABC997446, ,3/1/2013, , , ,Verified,70,ZIP1,WI,N,N,307,0,172.65,0,781.93,630
ABC997457, ,1/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,0,0
ABC997457, ,2/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,604,400
ABC997457, ,3/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,604,400
ABC997465, ,1/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,811,0,0,0,433,32
ABC997465, ,2/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,421,0,0,0,864,228
ABC997465, ,3/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,421,0,0,0,864,228
ABC997474, ,1/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336
ABC997474, ,2/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336
ABC997474, ,3/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336
ABC997491, ,1/1/2013, , , ,Verified,69,ZIP4,DI,N,N,0,0,0,0,0,0
ABC997491, ,2/1/2013, , , ,Verified,69,ZIP4,DI,N,N,139,0,0,0,1004,396
ABC997491, ,3/1/2013, , , ,Verified,69,ZIP4,DI,N,N,139,0,0,0,1004,396
ABC997508, ,1/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997508, ,2/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997508, ,3/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997510, ,1/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,400
ABC997510, ,2/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,734
ABC997510, ,3/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,734
ABC997540, ,1/1/2013, , , ,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0
ABC997540, ,2/1/2013, , , ,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0
ABC997540,624,3/1/2013,,624,,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0
ABC997541, ,3/1/2013, , , ,Verified,60,ZIP1,DI,N,N,678,0,0,0,436,74
ABC997581, ,1/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997581, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997581, ,3/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0
ABC997641, ,1/1/2013, , , ,Verified,63,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997641, ,2/1/2013, , , ,Verified,63,ZIP3,DI,N,N,403,0,0,0,710,238
ABC997641, ,3/1/2013, , , ,Verified,63,ZIP3,DI,N,N,403,0,0,0,710,238
ABC997651, ,1/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,0
ABC997651, ,2/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,400
ABC997651, ,3/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,400
ABC997664, ,1/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348
ABC997664, ,2/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348
ABC997664, ,3/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348
ABC997688, ,1/1/2013, , , ,Verified,52,ZIP5,NM,N,N,266,0,0,0,829,320
ABC997688, ,2/1/2013, , , ,Verified,52,ZIP5,NM,N,N,266,0,0,0,829,320
ABC997688, ,3/1/2013, , , ,Verified,52,ZIP5,NM,N,N,284,0,0,0,829,310
ABC997702, ,1/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,0,0,0,0,0,0
ABC997702, ,2/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,488,0,0,0,655.49,188
ABC997702, ,3/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,488,0,0,0,655.49,188
ABC997720, ,1/1/2013, , , ,Verified,58,ZIP5,MA,N,N,688,0,179,0,1125.11,402
ABC997720, ,2/1/2013, , , ,Verified,58,ZIP5,MA,N,N,688,0,179,0,1125.11,402
ABC997720, ,3/1/2013, , , ,Verified,58,ZIP5,MA,N,N,715,0,190.26,0,1080.77,386
ABC997747, ,1/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734
ABC997747, ,2/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734
ABC997747, ,3/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734
ABC997791, ,1/1/2013, , , ,Verified,37,ZIP5,NM,N,N,1085,0,0,0,473,482
ABC997791, ,2/1/2013, , , ,Verified,37,ZIP5,NM,N,N,1113,0,0,0,436,464
ABC997791, ,3/1/2013, , , ,Verified,37,ZIP5,NM,N,N,700,0,0,0,436,712
ABC997793, ,1/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997793, ,2/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997793, ,3/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997799, ,1/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997799, ,2/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997799, ,3/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997802, ,1/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0
ABC997802, ,2/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0
ABC997802, ,3/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0
ABC997809, ,1/1/2013, , , ,Verified,57,ZIP5,DI,N,N,738,0,0,159,1104,690
ABC997809, ,2/1/2013, , , ,Verified,57,ZIP5,DI,N,N,738,0,0,159,1104,690
ABC997809, ,3/1/2013, , , ,Verified,57,ZIP5,DI,N,N,771,0,0,159,1104,670
ABC997833, ,1/1/2013, , , ,Verified,80,ZIP3,MA,N,N,0,0,0,0,0,0
ABC997833, ,2/1/2013, , , ,Verified,80,ZIP3,MA,N,N,2313,0,238.9,0,172.58,278
ABC997833, ,3/1/2013, , , ,Verified,80,ZIP3,MA,N,N,2313,0,238.9,0,172.58,278
ABC997886, ,1/1/2013, , , ,Verified,57,ZIP3,DI,N,N,0,0,0,0,0,0
ABC997886, ,3/1/2013, , , ,Verified,57,ZIP3,DI,N,N,450,0,0,0,662.61,210
ABC997916, ,1/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0
ABC997916, ,2/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0
ABC997916, ,3/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0
ABC997919, ,1/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,0,0,0,0,0,0
ABC997919, ,2/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,291,0,0,0,822,306
ABC997919, ,3/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,387,0,0,0,726,248
ABC997924,540,1/1/2013,540, , ,Unverified,52,ZIP4,DI,N,N,0,0,0,0,0,0
ABC997926, ,1/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400
ABC997926, ,2/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400
ABC997926, ,3/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400
ABC997951, ,1/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,349,50
ABC997951, ,2/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,356,50
ABC997951, ,3/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,356,50
ABC998010, ,1/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372
ABC998010, ,2/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372
ABC998010, ,3/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372
ABC998039, ,1/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0
ABC998039, ,2/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0
ABC998039, ,3/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0
ABC998073, ,2/1/2013, , , ,Verified,73,ZIP5,DI,N,N,457,0,278.1,0,1215.9,206
ABC998073, ,3/1/2013, , , ,Verified,73,ZIP5,DI,N,N,457,0,278.1,0,1215.9,206
ABC998116, ,1/1/2013, , , ,Verified,55,ZIP3,DI,N,N,0,0,0,0,0,0
ABC998116, ,2/1/2013, , , ,Verified,55,ZIP3,DI,N,N,1134,0,0,0,1044,452
ABC998116, ,3/1/2013, , , ,Verified,55,ZIP3,DI,N,N,1134,0,0,0,1044,452
ABC998138, ,2/1/2013, , , ,Verified,51,ZIP4,NM,N,N,497,0,0,0,1064,182
ABC998138, ,3/1/2013, , , ,Verified,51,ZIP4,NM,N,N,497,0,0,0,1064,182
ABC998146, ,1/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0
ABC998146, ,2/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0
ABC998146, ,3/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0
ABC998155, ,1/1/2013, , , ,Verified,75,ZIP5,DI,N,N,414,0,0,0,727,232
ABC998155, ,2/1/2013, , , ,Verified,75,ZIP5,DI,N,N,416,0,0,0,727,230
ABC998155, ,3/1/2013, , , ,Verified,75,ZIP5,DI,N,N,416,0,0,0,727,230
ABC998180, ,1/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154
ABC998180, ,2/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154
ABC998180, ,3/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154
ABC998183, ,1/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,0,0,0,0,0,0
ABC998183, ,2/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,345,0,0,0,797.5,274
ABC998183, ,3/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,345,0,0,0,797.5,274
ABC998253, ,1/1/2013, , , ,Verified,68,ZIP5,,N,,0,0,0,0,664.43,48
ABC998253,233,2/1/2013,233, , ,Verified,68,ZIP5,,N,,1277,0,0,0,664.43,48
ABC998253,233,3/1/2013,233, , ,Verified,68,ZIP5,,N,,1277,0,0,0,664.43,48
ABC998254, ,1/1/2013, , , ,Verified,69,ZIP5,DI,N,N,390,0,1312.8,0,676.56,580
ABC998254, ,2/1/2013, , , ,Verified,69,ZIP5,DI,N,N,390,0,1312.8,0,676.56,580
ABC998254, ,3/1/2013, , , ,Verified,69,ZIP5,DI,N,N,391,0,1336.8,0,676.56,580
ABC998264,89.1,1/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400
ABC998264,89.1,2/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400
ABC998264,89.1,3/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400
ABC998265, ,1/1/2013, , , ,Verified,60,ZIP5,WI,N,N,0,0,0,0,0,0
ABC998265, ,2/1/2013, , , ,Verified,60,ZIP5,WI,N,N,0,0,0,0,0,0
ABC998307, ,1/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142
ABC998307, ,2/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142
ABC998307, ,3/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142
ABC998317, ,1/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488
ABC998317, ,2/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488
ABC998317, ,3/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488
ABC998318, ,1/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0
ABC998318, ,2/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0
ABC998318, ,3/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0
ABC998326, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC998326, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,287,0,0,0,686,642
ABC998326, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,287,0,0,0,686,642
ABC998340,334,1/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0
ABC998340,334,2/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0
ABC998340,334,3/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0
ABC998405, ,1/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC998405, ,2/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC998405, ,3/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0
ABC998434, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,0
ABC998434, ,2/1/2013, , , ,Verified,29,ZIP3,,N,,0,0,0,0,0,0
ABC998435,268,3/1/2013,268, , ,Verified,27,ZIP3,MA,N,N,1362,0,0,0,0,32
ABC998457, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,200,0,0,0,604,1012
ABC998457, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,38,0,0,634,1052
ABC998457, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,38,0,0,634,1052
ABC998542, ,1/1/2013, , , ,Verified,24,ZIP1,DI,N,N,970,0,0,0,271,550
ABC998542, ,2/1/2013, , , ,Verified,24,ZIP1,DI,N,N,950,0,0,0,271,562
ABC998542, ,3/1/2013, , , ,Verified,24,ZIP1,DI,N,N,950,0,0,0,271,562
ABC998543, ,1/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,588,0,0,0,370,462
ABC998543, ,2/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,552,0,0,0,370,482
ABC998543, ,3/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,370,734
ABC998587,733,1/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0
ABC998587,733,2/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0
ABC998587,733,3/1/2013,733, , ,Verified,28,ZIP4,NM,N,N,1868,0,0,0,1154,0
ABC998669, ,1/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586
ABC998669, ,2/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586
ABC998669, ,3/1/2013, , , ,Unverified,28,ZIP3,MA,N,N,0,0,0,0,661,1586
ABC998677, ,1/1/2013, , , ,Verified,28,ZIP1,NM,N,N,0,0,0,0,604,1052
ABC998677,633,2/1/2013,633, , ,Verified,28,ZIP1,NM,N,N,1549,0,0,0,604,202
ABC998677,633,3/1/2013,633, , ,Verified,28,ZIP1,NM,N,N,1549,0,0,0,604,202
ABC998741, ,1/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1336
ABC998741, ,2/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1336
ABC998741, ,3/1/2013, , , ,Verified,30,ZIP1,MA,N,N,0,0,0,0,269,1586
ABC998783, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC998783, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC998783, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC998835, ,1/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC998835, ,2/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC998835, ,3/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC998846, ,2/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,334,0,0,0,1079,280
ABC998846, ,3/1/2013, , , ,Unverified,25,ZIP4,NM,N,N,334,0,0,0,1079,280
ABC998906, ,2/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,734
ABC998906, ,3/1/2013, , , ,Unverified,24,ZIP3,NM,N,N,0,0,0,0,0,734
ABC998932, ,1/1/2013, , , ,Verified,29,ZIP1,NM,N,N,628,0,0,0,636,104
ABC998932, ,2/1/2013, , , ,Verified,29,ZIP1,NM,N,N,0,0,0,0,0,0
ABC998932, ,3/1/2013, , , ,Verified,29,ZIP1,NM,N,N,630,0,0,0,636,102
ABC998997,1098.9,1/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814
ABC998997,1098.9,2/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814
ABC998997,1098.9,3/1/2013, , ,1098.9,Unverified,25,ZIP3,MA,N,N,1005,0,0,0,0,814
ABC999005, ,1/1/2013, , , ,Verified,25,ZIP3,MA,N,N,0,0,0,0,0,0
ABC999005, ,3/1/2013, , , ,Verified,25,ZIP3,MA,N,N,937,93,0,0,549,252
ABC999008, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400
ABC999008, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400
ABC999008, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,400
ABC999016, ,1/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,400
ABC999016, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,400
ABC999016,310,3/1/2013,310, , ,Verified,25,ZIP2,NM,N,N,1230,0,0,0,0,0
ABC999042, ,1/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56
ABC999042, ,2/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56
ABC999042, ,3/1/2013, , , ,Unverified,51,ZIP1,NM,N,N,706,0,0,0,1104,56
ABC999104, ,1/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999104,335,2/1/2013, , ,335,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999104,335,3/1/2013, , ,335,Unverified,25,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999149, ,1/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400
ABC999149, ,2/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400
ABC999149, ,3/1/2013, , , ,Verified,25,ZIP5,MA,N,N,0,0,0,0,0,400
ABC999152,330,1/1/2013, ,330, ,Verified,25,ZIP4,MA,N,N,1668,0,0,0,899,132
ABC999152,330,2/1/2013, ,330, ,Verified,25,ZIP4,MA,N,N,1668,0,0,0,899,132
ABC999152, ,3/1/2013, , , ,Verified,25,ZIP4,MA,N,N,0,0,0,0,0,0
ABC999178, ,1/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2202,0,0,0,604,344
ABC999178, ,2/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2046,0,0,0,1325.66,438
ABC999178, ,3/1/2013, , , ,Verified,30,ZIP3,MA,N,N,2046,0,0,0,1325.66,438
ABC999208, ,1/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052
ABC999208, ,2/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052
ABC999208, ,3/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,286,1052
ABC999229, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999229, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999229, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999232, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0
ABC999232, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0
ABC999232, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,0,0
ABC999234, ,1/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104
ABC999234, ,2/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104
ABC999234, ,3/1/2013, , , ,Verified,27,ZIP2,NM,N,N,0,0,0,0,648,2104
ABC999237, ,1/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970
ABC999237, ,2/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970
ABC999237, ,3/1/2013, , , ,Verified,28,ZIP2,NM,N,N,1161,0,0,0,0,970
ABC999239, ,1/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232
ABC999239, ,2/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232
ABC999239, ,3/1/2013, , , ,Verified,26,ZIP2,NM,N,N,415,0,0,0,604,232
ABC999248, ,1/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC999248, ,2/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC999248, ,3/1/2013, , , ,Verified,27,ZIP5,NM,N,N,0,0,0,0,0,734
ABC999285, ,1/1/2013, , , ,Unverified,25,ZIP2,NM,N,N,0,0,0,0,0,0
ABC999292, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1052
ABC999292, ,3/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,1336
ABC999297, ,2/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,400
ABC999297, ,3/1/2013, , , ,Verified,24,ZIP1,NM,N,N,0,0,0,0,0,400
ABC999309, ,2/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,0,400
ABC999309, ,3/1/2013, , , ,Verified,27,ZIP1,NM,N,N,0,0,0,0,0,400
ABC999341, ,1/1/2013, , , ,Verified,27,ZIP3,NM,N,N,0,0,0,0,0,0
ABC999341, ,2/1/2013, , , ,Verified,27,ZIP3,NM,N,N,0,0,0,0,0,0
