ID,Benefit_Amt,Overpayment_Amount,Payment_Date,Dollar_Error1,Dollar_Error2,Dollar_Error3,Citizenship,Age_in_yrs,ZipCodes,Marital_Status,Previous_Felony,Moved_from_out_of_state_12_mths,Income,Dependent_Care_Amount,Medical_Expense_Amount,Child_Support_Amount,Rent_Amount,Monthly_Benefit,Number_Adults,Number_Children
ABC996471,139, ,3/1/2013, , , ,Verified,57,ZIP2,NM,N,N,777,0,0,0,327,32,1,0
ABC996540,294, ,1/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC996540,294, ,2/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC996540,294, ,3/1/2013, , , ,Verified,64,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC996602,139, ,1/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32,1,0
ABC996602,139, ,2/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32,1,0
ABC996602,139, ,3/1/2013, , , ,Verified,72,ZIP5,WI,N,N,991,0,0,0,663.22,32,1,0
ABC996606,265, ,1/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284,2,0
ABC996606,265, ,2/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284,2,0
ABC996606,265, ,3/1/2013, , , ,Verified,72,ZIP2,MA,N,N,885,0,0,0,1033.45,284,2,0
ABC996622,317, ,1/1/2013, , , ,Unverified,58,ZIP5,,N,N,0,0,0,0,0,0,2,0
ABC996622,317, ,2/1/2013, , , ,Unverified,58,ZIP5,,N,N,0,0,0,0,0,0,2,0
ABC996623,323, ,1/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400,1,0
ABC996623,323, ,2/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400,1,0
ABC996623,323, ,3/1/2013, , , ,Verified,51,ZIP3,WI,N,N,0,0,0,0,1097.53,400,1,0
ABC996687,276, ,2/1/2013, , , ,Verified,48,ZIP5,NM,N,N,289,0,0,0,854,306,1,0
ABC996687,276, ,3/1/2013, , , ,Verified,48,ZIP5,NM,N,N,289,0,0,0,854,306,1,0
ABC996721,219, ,1/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192,1,0
ABC996721,219, ,2/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192,1,0
ABC996721,219, ,3/1/2013, , , ,Verified,59,ZIP5,DI,N,N,479,0,0,0,664.44,192,1,0
ABC996736,403, ,1/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560,2,0
ABC996736,403, ,2/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560,2,0
ABC996736,403, ,3/1/2013, , , ,Verified,71,ZIP2,MA,N,N,424,0,0,0,701,560,2,0
ABC996796,323, ,1/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400,1,0
ABC996796,323, ,2/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400,1,0
ABC996796,323, ,3/1/2013, , , ,Verified,64,ZIP2,,N,N,0,0,0,0,604,400,1,0
ABC996830,257, ,1/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,0,0,0,0,777,400,1,1
ABC996830,253, ,2/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,366,0,0,0,777,260,1,1
ABC996830,253, ,3/1/2013, , , ,Unverified,77,ZIP3,DI,N,N,366,0,0,0,777,260,1,1
ABC996850,215, ,1/1/2013, , , ,Verified,57,ZIP4,NM,N,N,494,0,0,0,631,184,1,0
ABC996850,209, ,2/1/2013, , , ,Verified,57,ZIP4,NM,N,N,512,0,0,0,631,172,1,0
ABC996850,209, ,3/1/2013, , , ,Verified,57,ZIP4,NM,N,N,512,0,0,0,631,172,1,0
ABC996863,144, ,1/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0,1,0
ABC996863,144, ,2/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0,1,0
ABC996863,144, ,3/1/2013, , , ,Verified,75,ZIP5,NM,N,N,0,0,0,0,0,0,1,0
ABC996874,625, ,1/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,212,0,0,0,913.17,1004,1,2
ABC996874,625, ,2/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,212,0,0,0,913.17,1004,1,2
ABC996874,472, ,3/1/2013, , , ,Unverified,59,ZIP3,DI,N,N,192,0,0,0,933.17,698,1,2
ABC996885,323, ,2/1/2013, , , ,Unverified,55,ZIP4,,N,N,0,0,0,0,839,400,1,0
ABC996885,323, ,3/1/2013, , , ,Unverified,55,ZIP4,,N,N,0,0,0,0,839,400,1,0
ABC996888,182, ,1/1/2013, , , ,Verified,53,ZIP3,NM,N,N,603,0,169,0,1054,118,1,0
ABC996888,176, ,2/1/2013, , , ,Verified,53,ZIP3,NM,N,N,623,0,169,0,1054,106,1,0
ABC996888,139, ,3/1/2013, , , ,Verified,53,ZIP3,NM,N,N,1357,0,169,0,0,32,1,0
ABC996906,321, ,1/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396,1,0
ABC996906,321, ,2/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396,1,0
ABC996906,321, ,3/1/2013, , , ,Verified,75,ZIP4,NM,N,N,141,0,0,0,954,396,1,0
ABC996919,185, ,1/1/2013, , , ,Unverified,62,ZIP5,MA,N,N,0,0,0,0,0,0,2,0
ABC996919,175,815,2/1/2013, , ,815,Unverified,62,ZIP5,MA,N,N,1184,0,0,0,904,104,2,0
ABC996919,175,815,3/1/2013, , ,815,Unverified,62,ZIP5,MA,N,N,1184,0,0,0,904,104,2,0
ABC996938,152, ,1/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC996938,152, ,2/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC996938,152, ,3/1/2013, , , ,Verified,78,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC996947,303, ,1/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400,1,0
ABC996947,323, ,2/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400,1,0
ABC996947,323, ,3/1/2013, , , ,Verified,60,ZIP3,DI,N,N,0,0,0,0,735,400,1,0
ABC996964,582, ,1/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918,1,3
ABC996964,582, ,2/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918,1,3
ABC996964,582, ,3/1/2013, , , ,Unverified,25,ZIP3,NM,N,N,830,0,0,0,0,918,1,3
ABC997003,315, ,1/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384,1,0
ABC997003,315, ,2/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384,1,0
ABC997003,315, ,3/1/2013, , , ,Verified,62,ZIP4,NM,N,N,159,0,333,0,909,384,1,0
ABC997022,273, ,1/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300,1,0
ABC997022,273, ,2/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300,1,0
ABC997022,273, ,3/1/2013, , , ,Verified,80,ZIP4,WI,N,N,300,0,0,0,795,300,1,0
ABC997054,383, ,1/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520,2,2
ABC997054,383, ,2/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520,2,2
ABC997054,383, ,3/1/2013, , , ,Verified,27,ZIP3,MA,N,N,1493,0,0,0,473,520,2,2
ABC997107,276, ,1/1/2013, , , ,Verified,64,ZIP4,NM,N,N,289,0,0,0,806,306,1,0
ABC997107,276, ,2/1/2013, , , ,Verified,64,ZIP4,NM,N,N,289,0,0,0,806,306,1,0
ABC997107,271, ,3/1/2013, , , ,Verified,64,ZIP4,NM,N,N,307,0,0,0,806,296,1,0
ABC997148,205, ,1/1/2013, , , ,Verified,67,ZIP1,DI,N,N,527,0,144.5,0,838.25,164,1,0
ABC997148,198, ,2/1/2013, , , ,Verified,67,ZIP1,DI,N,N,549,0,147.3,0,838.25,150,1,0
ABC997148,198, ,3/1/2013, , , ,Verified,67,ZIP1,DI,N,N,549,0,147.3,0,838.25,150,1,0
ABC997226,364, ,1/1/2013, , , ,Verified,45,ZIP1,MA,N,N,1975,0,0,0,1304,482,2,3
ABC997226,0, ,2/1/2013, , , ,Verified,45,ZIP1,MA,N,N,0,0,0,0,0,0,2,3
ABC997226,0, ,3/1/2013, , , ,Verified,45,ZIP1,MA,N,N,0,0,0,0,0,0,2,3
ABC997292,323, ,1/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1229,400,1,0
ABC997292,323, ,2/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1229,400,1,0
ABC997292,323, ,3/1/2013, , , ,Verified,60,ZIP4,NM,N,N,0,0,0,0,1254,400,1,0
ABC997302,490, ,1/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,0,0,2,1
ABC997302,490, ,2/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,604,734,2,1
ABC997302,323, ,3/1/2013, , , ,Unverified,40,ZIP5,DI,N,N,0,0,0,0,604,400,2,1
ABC997343,0, ,1/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,2
ABC997343,0, ,2/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,2
ABC997343,0, ,3/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,2
ABC997366,791, ,1/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336,1,3
ABC997366,791, ,2/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336,1,3
ABC997366,791, ,3/1/2013, , , ,Unverified,33,ZIP3,MA,N,N,0,0,0,0,1513.59,1336,1,3
ABC997375,159, ,1/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72,1,0
ABC997375,159, ,2/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72,1,0
ABC997375,159, ,3/1/2013, , , ,Verified,92,ZIP5,WI,N,N,681,0,0,0,640.99,72,1,0
ABC997394,323, ,1/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400,1,0
ABC997394,323, ,2/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400,1,0
ABC997394,323, ,3/1/2013, , , ,Unverified,58,ZIP3,NM,N,N,0,0,0,0,0,400,1,0
ABC997406,161, ,1/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148,1,0
ABC997406,161, ,2/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148,1,0
ABC997406,0, ,3/1/2013, , , ,Unverified,35,ZIP4,NM,N,N,555,0,0,253,0,148,1,0
ABC997437,383, ,1/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520,2,2
ABC997437,383, ,2/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520,2,2
ABC997437,383, ,3/1/2013, , , ,Verified,52,ZIP5,DI,N,N,1019,0,0,0,785,520,2,2
ABC997446,442, ,1/1/2013, , , ,Verified,70,ZIP1,WI,N,N,295,0,0,0,781.93,638,2,0
ABC997446,442, ,2/1/2013, , , ,Verified,70,ZIP1,WI,N,N,295,0,166.05,0,781.93,638,2,0
ABC997446,438, ,3/1/2013, , , ,Verified,70,ZIP1,WI,N,N,307,0,172.65,0,781.93,630,2,0
ABC997457,323, ,1/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC997457,323, ,2/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,604,400,1,0
ABC997457,323, ,3/1/2013, , , ,Verified,63,ZIP3,MA,N,N,0,0,0,0,604,400,1,0
ABC997465,139, ,1/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,811,0,0,0,433,32,1,0
ABC997465,139, ,2/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,421,0,0,0,864,228,1,0
ABC997465,237, ,3/1/2013, , , ,Unverified,56,ZIP3,NM,N,N,421,0,0,0,864,228,1,0
ABC997474,791, ,1/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336,2,2
ABC997474,791, ,2/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336,2,2
ABC997474,791, ,3/1/2013, , , ,Verified,37,ZIP1,MA,N,N,0,0,0,0,1154,1336,2,2
ABC997491,323, ,1/1/2013, , , ,Verified,69,ZIP4,DI,N,N,0,0,0,0,0,0,1,0
ABC997491,321, ,2/1/2013, , , ,Verified,69,ZIP4,DI,N,N,139,0,0,0,1004,396,1,0
ABC997491,321, ,3/1/2013, , , ,Verified,69,ZIP4,DI,N,N,139,0,0,0,1004,396,1,0
ABC997508,152, ,1/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC997508,152, ,2/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC997508,152, ,3/1/2013, , , ,Verified,56,ZIP2,NM,N,N,0,0,0,0,0,0,1,0
ABC997510,321, ,1/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,400,2,0
ABC997510,490, ,2/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,734,2,0
ABC997510,490, ,3/1/2013, , , ,Verified,43,ZIP3,DI,N,N,0,0,0,0,984,734,2,0
ABC997540,0, ,1/1/2013, , , ,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0,2,0
ABC997540,0, ,2/1/2013, , , ,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0,2,0
ABC997540,0,624,3/1/2013,,624,,Verified,59,ZIP4,MA,N,N,1640,0,333.8,0,1003.48,0,2,0
ABC997541,160, ,3/1/2013, , , ,Verified,60,ZIP1,DI,N,N,678,0,0,0,436,74,1,0
ABC997581,0, ,1/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,4
ABC997581,0, ,2/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,4
ABC997581,0, ,3/1/2013, , , ,Verified,25,ZIP2,NM,N,N,0,0,0,0,0,0,1,4
ABC997641,261, ,1/1/2013, , , ,Verified,63,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC997641,242, ,2/1/2013, , , ,Verified,63,ZIP3,DI,N,N,403,0,0,0,710,238,1,0
ABC997641,242, ,3/1/2013, , , ,Verified,63,ZIP3,DI,N,N,403,0,0,0,710,238,1,0
ABC997651,323, ,1/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,0,1,0
ABC997651,323, ,2/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,400,1,0
ABC997651,323, ,3/1/2013, , , ,Verified,59,ZIP3,,N,N,0,0,0,0,0,400,1,0
ABC997664,297, ,1/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348,1,0
ABC997664,297, ,2/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348,1,0
ABC997664,297, ,3/1/2013, , , ,Unverified,79,ZIP2,DI,N,N,221,0,0,0,904,348,1,0
ABC997688,283, ,1/1/2013, , , ,Verified,52,ZIP5,NM,N,N,266,0,0,0,829,320,1,0
ABC997688,283, ,2/1/2013, , , ,Verified,52,ZIP5,NM,N,N,266,0,0,0,829,320,1,0
ABC997688,278, ,3/1/2013, , , ,Verified,52,ZIP5,NM,N,N,284,0,0,0,829,310,1,0
ABC997702,222, ,1/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC997702,217, ,2/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,488,0,0,0,655.49,188,1,0
ABC997702,217, ,3/1/2013, , , ,Unverified,80,ZIP5,DI,N,N,488,0,0,0,655.49,188,1,0
ABC997720,324, ,1/1/2013, , , ,Verified,58,ZIP5,MA,N,N,688,0,179,0,1125.11,402,2,0
ABC997720,324, ,2/1/2013, , , ,Verified,58,ZIP5,MA,N,N,688,0,179,0,1125.11,402,2,0
ABC997720,316, ,3/1/2013, , , ,Verified,58,ZIP5,MA,N,N,715,0,190.26,0,1080.77,386,2,0
ABC997747,490, ,1/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734,2,1
ABC997747,490, ,2/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734,2,1
ABC997747,490, ,3/1/2013, , , ,Unverified,53,ZIP2,MA,N,N,0,0,0,0,1129,734,2,1
ABC997791,364, ,1/1/2013, , , ,Verified,37,ZIP5,NM,N,N,1085,0,0,0,473,482,2,2
ABC997791,355, ,2/1/2013, , , ,Verified,37,ZIP5,NM,N,N,1113,0,0,0,436,464,2,2
ABC997791,479, ,3/1/2013, , , ,Verified,37,ZIP5,NM,N,N,700,0,0,0,436,712,2,2
ABC997793,431, ,1/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0,1,5
ABC997793,431, ,2/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0,1,5
ABC997793,431, ,3/1/2013, , , ,Verified,35,ZIP3,DI,N,N,0,0,0,0,0,0,1,5
ABC997799,258, ,1/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC997799,258, ,2/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC997799,258, ,3/1/2013, , , ,Verified,75,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC997802,260, ,1/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC997802,260, ,2/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC997802,260, ,3/1/2013, , , ,Verified,70,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC997809,468, ,1/1/2013, , , ,Verified,57,ZIP5,DI,N,N,738,0,0,159,1104,690,1,2
ABC997809,468, ,2/1/2013, , , ,Verified,57,ZIP5,DI,N,N,738,0,0,159,1104,690,1,2
ABC997809,458, ,3/1/2013, , , ,Verified,57,ZIP5,DI,N,N,771,0,0,159,1104,670,1,2
ABC997833,273, ,1/1/2013, , , ,Verified,80,ZIP3,MA,N,N,0,0,0,0,0,0,5,1
ABC997833,262, ,2/1/2013, , , ,Verified,80,ZIP3,MA,N,N,2313,0,238.9,0,172.58,278,5,1
ABC997833,262, ,3/1/2013, , , ,Verified,80,ZIP3,MA,N,N,2313,0,238.9,0,172.58,278,5,1
ABC997886,234, ,1/1/2013, , , ,Verified,57,ZIP3,DI,N,N,0,0,0,0,0,0,1,0
ABC997886,228, ,3/1/2013, , , ,Verified,57,ZIP3,DI,N,N,450,0,0,0,662.61,210,1,0
ABC997916,309, ,1/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC997916,309, ,2/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC997916,309, ,3/1/2013, , , ,Unverified,62,ZIP3,MA,N,N,0,0,0,0,0,0,1,0
ABC997919,281, ,1/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,0,0,0,0,0,0,1,0
ABC997919,276, ,2/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,291,0,0,0,822,306,1,0
ABC997919,247, ,3/1/2013, , , ,Unverified,62,ZIP4,DI,N,N,387,0,0,0,726,248,1,0
ABC997924,323,540,1/1/2013,540, , ,Unverified,52,ZIP4,DI,N,N,0,0,0,0,0,0,1,0
ABC997926,323, ,1/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400,1,0
ABC997926,323, ,2/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400,1,0
ABC997926,323, ,3/1/2013, , , ,Verified,53,ZIP3,,N,N,0,0,0,0,0,400,1,0
ABC997951,148, ,1/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,349,50,1,0
ABC997951,148, ,2/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,356,50,1,0
ABC997951,148, ,3/1/2013, , , ,Verified,67,ZIP5,NM,N,N,716,0,0,0,356,50,1,0
ABC998010,309, ,1/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372,1,0
ABC998010,309, ,2/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372,1,0
ABC998010,309, ,3/1/2013, , , ,Verified,57,ZIP5,DI,N,N,179,0,0,0,916,372,1,0
ABC998039,227, ,1/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC998039,227, ,2/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC998039,227, ,3/1/2013, , , ,Verified,71,ZIP5,DI,N,N,0,0,0,0,0,0,1,0
ABC998073,226, ,2/1/2013, , , ,Verified,73,ZIP5,DI,N,N,457,0,278.1,0,1215.9,206,1,0
ABC998073,226, ,3/1/2013, , , ,Verified,73,ZIP5,DI,N,N,457,0,278.1,0,1215.9,206,1,0
ABC998116,360, ,1/1/2013, , , ,Verified,55,ZIP3,DI,N,N,0,0,0,0,0,0,1,2
ABC998116,349, ,2/1/2013, , , ,Verified,55,ZIP3,DI,N,N,1134,0,0,0,1044,452,1,2
ABC998116,349, ,3/1/2013, , , ,Verified,55,ZIP3,DI,N,N,1134,0,0,0,1044,452,1,2
ABC998138,214, ,2/1/2013, , , ,Verified,51,ZIP4,NM,N,N,497,0,0,0,1064,182,1,0
ABC998138,214, ,3/1/2013, , , ,Verified,51,ZIP4,NM,N,N,497,0,0,0,1064,182,1,0
ABC998146,0, ,1/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0,2,4
ABC998146,0, ,2/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0,2,4
ABC998146,0, ,3/1/2013, , , ,Unverified,35,ZIP3,MA,N,N,0,0,0,0,0,0,2,4
ABC998155,244, ,1/1/2013, , , ,Verified,75,ZIP5,DI,N,N,414,0,0,0,727,232,1,0
ABC998155,238, ,2/1/2013, , , ,Verified,75,ZIP5,DI,N,N,416,0,0,0,727,230,1,0
ABC998155,238, ,3/1/2013, , , ,Verified,75,ZIP5,DI,N,N,416,0,0,0,727,230,1,0
ABC998180,700, ,1/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154,1,4
ABC998180,700, ,2/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154,1,4
ABC998180,700, ,3/1/2013, , , ,Verified,42,ZIP5,DI,N,N,438,0,0,0,736,1154,1,4
ABC998183,265, ,1/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,0,0,0,0,0,0,1,0
ABC998183,260, ,2/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,345,0,0,0,797.5,274,1,0
ABC998183,260, ,3/1/2013, , , ,Unverified,46,ZIP4,NM,N,N,345,0,0,0,797.5,274,1,0
ABC998253,147, ,1/1/2013, , , ,Verified,68,ZIP5,,N,,0,0,0,0,664.43,48,2,0
ABC998253,0,233,2/1/2013,233, , ,Verified,68,ZIP5,,N,,1277,0,0,0,664.43,48,2,0
ABC998253,0,233,3/1/2013,233, , ,Verified,68,ZIP5,,N,,1277,0,0,0,664.43,48,2,0
ABC998254,413, ,1/1/2013, , , ,Verified,69,ZIP5,DI,N,N,390,0,1312.8,0,676.56,580,2,0
ABC998254,413, ,2/1/2013, , , ,Verified,69,ZIP5,DI,N,N,390,0,1312.8,0,676.56,580,2,0
ABC998254,413, ,3/1/2013, , , ,Verified,69,ZIP5,DI,N,N,391,0,1336.8,0,676.56,580,2,0
ABC998264,323,89.1,1/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400,1,0
ABC998264,323,89.1,2/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400,1,0
ABC998264,323,89.1,3/1/2013, ,89.1, ,Verified,61,ZIP1,DI,N,N,0,0,0,0,604,400,1,0
ABC998265,323, ,1/1/2013, , , ,Verified,60,ZIP5,WI,N,N,0,0,0,0,0,0,1,0
ABC998265,323, ,2/1/2013, , , ,Verified,60,ZIP5,WI,N,N,0,0,0,0,0,0,1,0
ABC998307,194, ,1/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142,1,0
ABC998307,194, ,2/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142,1,0
ABC998307,194, ,3/1/2013, , , ,Verified,71,ZIP4,MA,N,N,562,0,0,0,645.68,142,1,0
ABC998317,0, ,1/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488,2,2
ABC998317,0, ,2/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488,2,2
ABC998317,0, ,3/1/2013, , , ,Unverified,24,ZIP5,NM,N,N,543,0,0,0,705,488,2,2
ABC998318,916, ,1/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0,2,4
ABC998318,916, ,2/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0,2,4
ABC998318,916, ,3/1/2013, , , ,Verified,24,ZIP2,NM,N,N,0,0,0,0,0,0,2,4
ABC998326,406, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,0,0,0,0,0,1,1
ABC998326,444, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,287,0,0,0,686,642,1,1
ABC998326,444, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,287,0,0,0,686,642,1,1
ABC998340,0,334,1/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0,2,0
ABC998340,0,334,2/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0,2,0
ABC998340,0,334,3/1/2013,334, , ,Verified,52,ZIP5,MA,N,N,2248,0,0,0,634.42,0,2,0
ABC998405,323, ,1/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,0
ABC998405,0, ,2/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,0
ABC998405,0, ,3/1/2013, , , ,Unverified,26,ZIP4,NM,N,N,0,0,0,0,0,0,1,0
ABC998434,323, ,1/1/2013, , , ,Unverified,,ZIP1,,,,0,0,0,0,0,0,1,0
ABC998434,323, ,2/1/2013, , , ,Verified,29,ZIP3,,N,,0,0,0,0,0,0,1,0
ABC998435,0,268,3/1/2013,268, , ,Verified,27,ZIP3,MA,N,N,1362,0,0,0,0,32,2,0
ABC998457,629, ,1/1/2013, , , ,Verified,24,ZIP3,NM,N,N,200,0,0,0,604,1012,2,1
ABC998457,649, ,2/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,38,0,0,634,1052,2,1
ABC998457,649, ,3/1/2013, , , ,Verified,24,ZIP3,NM,N,N,0,38,0,0,634,1052,2,1
